월(Monthly),시도명,시군구,승용,승용,승용,승용,승합,승합,승합,승합,화물,화물,화물,화물,특수,특수,특수,특수,총계,총계,총계,총계
월(Monthly),시도명,시군구,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계
2025-04,서울,강남구,161,218,351,13,948,232,460,60,3,833,541,4,434,187,13,550,2,204,15,941,19,376,152,547,427,236,110,16,845,253,382
2025-04,서울,강동구,109,143,721,5,083,148,913,41,3,212,623,3,876,148,11,904,2,630,14,682,7,262,213,482,305,159,099,8,549,167,953
2025-04,서울,강북구,114,59,999,2,093,62,206,68,1,998,715,2,781,128,6,634,1,263,8,025,15,152,114,281,325,68,783,4,185,73,293
2025-04,서울,강서구,137,167,147,8,660,175,944,45,3,974,1,308,5,327,163,15,819,4,278,20,260,17,451,264,732,362,187,391,14,510,202,263
2025-04,서울,관악구,89,98,608,3,033,101,730,44,2,826,346,3,216,145,8,838,2,230,11,213,11,198,173,382,289,110,470,5,782,116,541
2025-04,서울,광진구,87,80,103,2,944,83,134,44,1,955,314,2,313,164,8,665,1,522,10,351,10,124,110,244,305,90,847,4,890,96,042
2025-04,서울,구로구,111,114,830,9,047,123,988,60,3,662,568,4,290,126,13,540,2,576,16,242,7,320,168,495,304,132,352,12,359,145,015
2025-04,서울,금천구,57,71,531,2,710,74,298,33,2,423,435,2,891,77,10,508,2,289,12,874,12,202,102,316,179,84,664,5,536,90,379
2025-04,서울,노원구,81,128,811,5,569,134,461,51,3,084,750,3,885,172,9,575,2,141,11,888,11,270,252,533,315,141,740,8,712,150,767
2025-04,서울,도봉구,92,76,094,4,552,80,738,49,2,131,560,2,740,123,7,819,2,029,9,971,12,195,152,359,276,86,239,7,293,93,808
2025-04,서울,동대문구,105,85,773,2,873,88,751,59,2,417,128,2,604,132,9,580,2,210,11,922,11,196,98,305,307,97,966,5,309,103,582
2025-04,서울,동작구,117,94,398,1,237,95,752,43,2,060,128,2,231,136,6,295,1,139,7,570,17,140,177,334,313,102,893,2,681,105,887
2025-04,서울,마포구,97,101,419,4,189,105,705,55,2,372,653,3,080,170,9,119,2,187,11,476,21,271,464,756,343,113,181,7,493,121,017
2025-04,서울,서대문구,207,77,177,3,410,80,794,100,1,912,397,2,409,137,5,716,1,768,7,621,7,152,107,266,451,84,957,5,682,91,090
2025-04,서울,서초구,204,153,481,3,371,157,056,130,2,854,649,3,633,181,10,414,4,636,15,231,16,273,206,495,531,167,022,8,862,176,415
2025-04,서울,성동구,134,81,955,8,683,90,772,48,1,685,934,2,667,180,7,961,1,918,10,059,18,203,129,350,380,91,804,11,664,103,848
2025-04,서울,성북구,92,105,212,2,000,107,304,45,2,591,1,095,3,731,141,8,262,1,676,10,079,8,200,99,307,286,116,265,4,870,121,421
2025-04,서울,송파구,128,206,148,7,477,213,753,105,3,807,1,588,5,500,162,17,027,4,749,21,938,19,406,395,820,414,227,388,14,209,242,011
